City,Latitude,Longitude,Solar_Irradiance_kWh/m²/day,Wind_Speed_m/s,PV_Power_kW,Wind_Power_kW,System_Efficiency_%,Hydrogen_Production_kg/day,Feasibility_Score,Latitude_Band,Total_Renewable_Power_kW,PV_to_Wind_Ratio,Efficiency_Factor,H2_per_kW,Latitude_Abs
City 1279,-41.48,41.03,3.36,7.7,593.52,9137.62,71.15,128.11,3.3,Subtropical,9731.140000000001,0.06494634857341698,91.15026500000002,0.013164952924323358,41.48
City 1280,4.86,-88.97,6.03,4.87,1075.35,2164.1,77.14,49.9,2.92,Equatorial,3239.45,0.4966745184979908,38.49286,0.015403849418882835,4.86
City 1281,20.36,27.95,5.19,5.04,901.13,2518.2,72.18,45.92,2.79,Tropical,3419.33,0.35770482692918387,33.145056000000004,0.013429531516408187,20.36
City 1282,31.32,-50.68,4.85,7.43,866.39,7942.61,71.77,117.89,3.44,Subtropical,8809.0,0.1090675398213155,84.609653,0.013382903848336928,31.32
City 1283,12.75,116.48,5.79,5.65,996.08,3503.26,73.58,66.15,3.07,Equatorial,4499.34,0.2842483149081404,48.67317,0.014702156316259719,12.75
City 1284,-58.73,115.45,3.22,8.43,557.61,11156.3,76.53,163.77,3.57,Temperate,11713.91,0.04997714500820091,125.33318100000001,0.013980814262701353,58.73
City 1285,-17.56,-8.15,6.28,3.52,1077.79,850.01,72.34,27.22,2.54,Tropical,1927.8,1.2664833550722083,19.690948000000002,0.014119721962859218,17.56
City 1286,7.3,-53.71,6.79,3.61,1196.19,930.39,71.84,30.36,2.63,Equatorial,2126.58,1.2843062519460162,21.810624000000004,0.01427644386761843,7.3
City 1287,-48.58,-49.48,4.41,9.44,768.04,15526.57,70.1,217.3,4.01,Temperate,16294.61,0.04946298744748856,152.3273,0.013335698123489914,48.58
City 1288,-14.42,110.06,6.2,6.94,1091.78,6432.91,74.72,101.23,3.51,Equatorial,7524.69,0.1696915250601889,75.639056,0.013453045906210092,14.42
City 1289,-55.68,-61.86,2.49,11.7,442.92,30098.49,74.29,425.41,4.64,Temperate,30541.41,0.014715199493413343,316.03708900000004,0.013928957438441775,55.68
City 1290,-49.78,-104.74,4.2,7.74,736.35,9274.8,72.34,131.97,3.45,Temperate,10011.15,0.07938398844304535,95.46709800000001,0.013182301733567074,49.78
City 1291,-8.4,-149.51,6.11,5.55,1076.95,3240.2,70.54,57.35,3.05,Equatorial,4317.15,0.33226891274836484,40.45469000000001,0.013284226862629282,8.4
City 1292,-42.75,-11.99,4.46,10.68,800.44,22489.64,74.29,338.79,4.54,Subtropical,23290.079999999998,0.03558991651638193,251.68709100000004,0.014546536551184026,42.75
City 1293,13.78,-6.43,6.82,8.29,1180.18,10697.93,77.88,174.63,4.08,Equatorial,11878.11,0.11030822708439068,136.00184399999998,0.014701833877611842,13.78
City 1294,29.63,122.73,5.15,6.82,894.73,6113.81,77.15,102.0,3.36,Tropical,7008.540000000001,0.14632179904199802,78.693,0.014553673090258455,29.63
City 1295,44.08,-100.35,3.17,7.86,561.05,8798.66,78.61,140.63,3.41,Subtropical,9359.71,0.06375814520106458,110.54924299999999,0.015025038168917627,44.08
City 1296,-33.98,-42.84,4.16,7.88,733.03,9383.34,70.1,135.89,3.46,Subtropical,10116.37,0.07811204623873388,95.25888999999998,0.01343268385794509,33.98
City 1297,-38.23,111.03,4.99,4.95,856.43,2406.81,79.66,51.25,2.82,Subtropical,3263.24,0.35568836411510873,40.82575,0.015705249996935563,38.23
City 1298,-46.41,116.5,3.67,8.16,637.18,10690.77,73.41,154.82,3.52,Temperate,11327.95,0.05959537101901742,113.653362,0.013667080098340828,46.41
City 1299,22.74,-41.54,5.45,8.14,951.7,9763.56,79.9,168.18,3.86,Tropical,10715.26,0.09746470911131686,134.37582000000003,0.01569537276743635,22.74
City 1300,31.84,-14.72,5.15,8.79,897.18,13569.66,72.53,200.74,3.95,Subtropical,14466.84,0.06611174401245039,145.596722,0.013875870611688525,31.84
City 1301,-55.89,-70.82,3.44,8.91,590.18,13737.9,74.72,199.13,3.76,Temperate,14328.08,0.04295685971948263,148.789936,0.013897884433922758,55.89
City 1302,61.71,155.72,2.82,10.72,505.45,22543.26,73.54,315.1,4.28,Polar,23048.71,0.022420341142268586,231.72454000000005,0.013671047099816,61.71
City 1303,-53.24,-137.29,3.17,7.26,562.82,6905.16,73.56,102.85,3.15,Temperate,7467.98,0.08149536066352359,75.65646,0.013772131151931313,53.24
City 1304,10.37,156.15,6.12,6.8,1069.49,5756.26,78.42,103.02,3.51,Equatorial,6825.75,0.18576371398894612,80.78828399999999,0.015092846939896714,10.37
City 1305,32.18,66.19,5.18,7.02,915.21,6816.41,77.46,110.57,3.43,Subtropical,7731.62,0.13424599664682044,85.647522,0.01430101324172683,32.18
City 1306,53.23,11.37,3.55,8.63,635.53,11608.03,79.92,194.15,3.75,Temperate,12243.560000000001,0.05474445324027933,155.16468,0.01585731600939596,53.23
City 1307,32.83,-168.24,4.57,6.38,783.66,4792.93,76.14,81.31,3.13,Subtropical,5576.59,0.16346922045169618,61.909434000000005,0.014580594951395028,32.83
City 1308,44.22,-8.79,4.45,8.27,766.84,11018.56,74.63,174.51,3.7,Subtropical,11785.4,0.06958898540413593,130.23681299999998,0.01480730395234782,44.22
City 1309,-15.87,-33.21,5.82,4.47,1021.77,1709.43,70.9,35.04,2.71,Tropical,2731.2,0.5973760984080027,24.843360000000004,0.012829525483304042,15.87
City 1310,45.93,-121.96,3.36,10.24,597.92,20996.48,79.97,322.66,4.31,Temperate,21594.399999999998,0.02847579804814673,258.031202,0.014941836772496575,45.93
City 1311,-49.59,56.31,3.15,7.97,536.57,9869.31,75.52,141.8,3.4,Temperate,10405.88,0.05436202105101056,107.08736,0.013626910938815365,49.59
City 1312,56.33,169.61,2.57,13.62,461.79,45683.87,77.0,658.97,5.5,Temperate,46145.66,0.010108160535424529,507.4069,0.014280216167674272,56.33
City 1313,11.19,22.39,6.08,8.78,1061.38,13399.12,74.07,211.25,4.11,Equatorial,14460.5,0.07920675337235786,156.472875,0.01460876179938453,11.19
City 1314,46.25,77.31,4.38,6.4,760.24,4828.59,75.48,76.24,3.09,Temperate,5588.83,0.15741294809704343,57.545952,0.013641495626097054,46.25
City 1315,-1.2,-155.36,6.51,4.29,1126.37,1512.9,79.43,39.56,2.86,Equatorial,2639.27,0.744018759495343,31.422508000000004,0.014988993168565551,1.2
City 1316,23.67,-29.64,5.44,4.74,933.89,2053.99,71.66,39.05,2.74,Tropical,2987.8799999999997,0.4544498999995134,27.98323,0.013069467314617722,23.67
City 1317,8.43,-138.11,6.08,4.03,1081.98,1197.17,72.92,31.3,2.65,Equatorial,2279.15,0.9030271163524374,22.823960000000003,0.013733190005045741,8.43
City 1318,35.11,40.61,4.41,12.52,792.26,39126.36,71.52,561.8,5.29,Subtropical,39918.62,0.02024823550579441,401.7993599999999,0.014073632805943691,35.11
City 1319,-49.39,157.85,2.79,8.17,485.46,10348.06,77.92,162.47,3.46,Temperate,10833.519999999999,0.04690860812479587,126.596624,0.014996972359860878,49.39
City 1320,-52.15,58.24,3.24,10.12,581.47,18752.97,70.62,265.89,4.09,Temperate,19334.440000000002,0.03100516850565507,187.771518,0.01375214384280072,52.15
City 1321,-27.88,-152.35,4.95,8.14,882.6,10723.18,70.82,153.68,3.67,Tropical,11605.78,0.08229999869453888,108.836176,0.013241677853621212,27.88
City 1322,-39.26,-52.32,4.52,5.42,790.49,3060.0,72.98,55.89,2.81,Subtropical,3850.49,0.25824567134923226,40.788522,0.01451503574869692,39.26
City 1323,53.33,18.24,3.38,7.2,597.1,7226.68,75.14,114.16,3.2,Temperate,7823.780000000001,0.08261295464104665,85.77982399999999,0.014591412335213922,53.33
City 1324,-31.5,-34.85,4.2,4.14,731.51,1347.04,74.06,29.01,2.42,Subtropical,2078.55,0.5426471024598677,21.484806000000003,0.013956844915926967,31.5
City 1325,66.86,120.11,2.86,8.47,502.48,11957.66,70.45,165.49,3.47,Polar,12460.14,0.042018085638357475,116.587705,0.013281552213699045,66.86
City 1326,-16.2,113.28,5.97,1.0,1018.52,18.07,79.57,16.36,1.92,Tropical,1036.59,53.40954378605139,13.017651999999998,0.015782517678156263,16.2
City 1327,-36.32,40.26,4.56,8.99,806.32,13485.94,79.53,217.7,4.01,Subtropical,14292.26,0.05978524409539896,173.13681,0.015232020688120702,36.32
City 1328,42.66,-45.56,4.01,13.4,683.67,45585.89,72.79,653.85,5.6,Subtropical,46269.56,0.014997074816904597,475.93741500000004,0.014131320894341767,42.66
City 1329,25.63,-88.08,4.95,6.93,881.39,6048.82,77.32,100.91,3.36,Tropical,6930.21,0.14568863205847446,78.023612,0.014560886322348096,25.63
City 1330,4.77,-141.89,6.78,1.0,1207.7,19.41,75.79,17.16,2.0,Equatorial,1227.1100000000001,59.171974522293,13.005564000000001,0.01398407640716806,4.77
City 1331,12.2,-52.24,6.38,3.61,1100.41,885.91,72.37,27.96,2.58,Equatorial,1986.3200000000002,1.2407234104926093,20.234652,0.014076281767288252,12.2
City 1332,33.5,-31.26,3.78,6.2,655.15,4425.07,72.62,70.89,2.92,Subtropical,5080.219999999999,0.14802070459798422,51.480318000000004,0.01395412009716115,33.5
City 1333,-30.3,63.3,4.61,4.49,805.81,1625.74,74.91,34.61,2.58,Subtropical,2431.55,0.49535266852723847,25.926351,0.014233719232588265,30.3
City 1334,69.52,56.94,2.01,13.1,352.97,43730.13,74.19,629.53,5.22,Polar,44083.1,0.00807136701018245,467.04830699999997,0.014280529273122806,69.52
City 1335,66.72,-154.76,2.46,12.7,424.83,40267.42,72.91,546.41,5.05,Polar,40692.25,0.010549954530125593,398.38753099999997,0.01342786402816261,66.72
City 1336,24.54,-37.71,5.88,3.57,1034.21,851.78,78.08,28.84,2.55,Tropical,1885.99,1.2127512371303268,22.518271999999996,0.015291703561524716,24.54
City 1337,-34.06,-114.56,4.23,9.22,731.69,14985.86,74.81,233.96,4.0,Subtropical,15717.550000000001,0.04882210149424229,175.02547600000003,0.014885271559498776,34.06
City 1338,28.43,-123.55,4.76,10.66,812.0,22356.01,76.55,350.83,4.62,Tropical,23168.01,0.036319704647446154,268.560365,0.015142862939026702,28.43
City 1339,-50.61,117.83,3.2,13.82,544.21,50771.79,71.89,687.78,5.63,Temperate,51316.0,0.010718536444422298,494.44504199999994,0.01340283732169304,50.61
City 1340,-56.02,-164.91,2.68,16.76,458.0,84924.56,75.34,1210.05,7.09,Temperate,85382.56,0.005392958256619091,911.65167,0.014172097908519024,56.02
City 1341,-26.5,-29.09,4.97,4.4,884.51,1611.21,73.18,35.83,2.59,Tropical,2495.7200000000003,0.5486320020344744,26.220394000000002,0.014356578462327503,26.5
City 1342,0.14,-119.45,7.38,11.07,1324.75,26199.1,75.26,397.54,5.15,Equatorial,27523.85,0.05056278411151103,299.18860400000005,0.014443473569286274,0.14
City 1343,52.88,136.56,2.77,8.4,483.04,11765.62,77.81,181.99,3.54,Temperate,12248.660000000002,0.04105172088501201,141.60641900000002,0.014857951808606001,52.88
City 1344,34.53,20.53,4.8,5.97,840.03,3996.33,77.69,74.6,3.06,Subtropical,4836.36,0.21014777363890397,57.95673999999999,0.015424823627686938,34.53
City 1345,36.55,-96.7,3.59,8.47,615.64,11879.6,73.54,175.26,3.62,Subtropical,12495.24,0.051818931703786,128.886204,0.014026141154551653,36.55
City 1346,-4.69,0.87,6.39,3.01,1121.74,525.27,76.94,24.12,2.47,Equatorial,1647.01,2.131491439755259,18.557928,0.014644719825623403,4.69
City 1347,-15.03,83.34,5.78,6.5,991.52,5453.56,79.41,92.56,3.38,Tropical,6445.08,0.18177818192484818,73.501896,0.014361342295208128,15.03
City 1348,-11.76,164.92,7.01,1.88,1235.23,124.16,76.26,18.8,2.26,Equatorial,1359.39,9.869207414509429,14.33688,0.01382973245352695,11.76
City 1349,68.39,-100.64,2.07,10.24,372.11,20027.63,71.48,262.7,3.95,Polar,20399.74,0.018578904298496703,187.77795999999998,0.012877615106859204,68.39
City 1350,-54.79,139.03,2.06,12.69,354.98,40433.93,76.8,621.06,5.14,Temperate,40788.91,0.008779043267788519,476.97407999999996,0.015226197513000467,54.79
City 1351,52.71,156.35,2.31,9.13,410.46,13768.2,71.05,189.56,3.6,Temperate,14178.66,0.02981001074862737,134.68238,0.013369387516168665,52.71
City 1352,15.23,149.91,5.95,5.88,1013.08,3708.69,78.72,70.39,3.21,Tropical,4721.77,0.2730902043027854,55.411008,0.014907545263746432,15.23
City 1353,-2.98,48.75,7.1,5.49,1233.36,2999.39,75.17,62.65,3.23,Equatorial,4232.75,0.41106656134702485,47.094004999999996,0.014801252141043057,2.98
City 1354,34.28,46.74,4.79,10.36,819.24,21858.13,73.85,321.86,4.48,Subtropical,22677.370000000003,0.03747816129919169,237.69361,0.014193003862440838,34.28
City 1355,3.27,-34.84,6.86,1.0,1189.53,18.02,70.57,16.38,1.96,Equatorial,1207.55,62.541009463722396,11.559365999999997,0.013564655707838184,3.27
City 1356,53.55,90.86,3.83,10.82,658.26,24954.98,73.81,351.49,4.5,Temperate,25613.239999999998,0.026376844347527125,259.434769,0.01372298077088256,53.55
City 1357,57.09,11.27,2.73,9.04,474.95,13958.83,79.03,224.36,3.77,Temperate,14433.78,0.034022620619305534,177.311708,0.015544091707092667,57.09
City 1358,-5.18,63.88,7.09,4.93,1234.05,2163.33,70.21,43.73,3.01,Equatorial,3397.38,0.570176451834979,30.702832999999995,0.012871683473735643,5.18
City 1359,-24.01,-25.76,4.5,9.05,779.07,13942.48,74.75,199.24,3.94,Tropical,14721.55,0.055873426146127086,148.9319,0.013533900981893892,24.01
City 1360,17.01,83.34,5.36,2.72,945.89,367.74,79.31,19.15,2.27,Tropical,1313.63,2.565194988338667,15.187864999999999,0.014577925290987566,17.01
City 1361,58.61,116.81,1.99,7.33,357.3,7578.06,73.95,108.77,3.02,Temperate,7935.360000000001,0.047143049401904724,80.435415,0.013707002580853294,58.61
City 1362,-32.61,-127.28,4.58,2.42,796.88,275.32,74.28,14.79,2.02,Subtropical,1072.2,2.883902721482339,10.986012,0.01379406827084499,32.61
City 1363,20.99,119.85,5.51,4.73,946.93,2002.5,75.79,43.23,2.79,Tropical,2949.43,0.47263788370351884,32.764016999999996,0.014657069332040428,20.99
City 1364,22.1,14.51,5.51,9.54,951.59,15680.93,74.63,228.84,4.25,Tropical,16632.52,0.06068066876972414,170.783292,0.013758588596316132,22.1
City 1365,35.3,124.08,4.56,7.23,814.07,7295.72,71.69,112.51,3.34,Subtropical,8109.79,0.11156656689581072,80.65841900000001,0.013873355536949785,35.3
City 1366,-42.9,-24.73,3.53,4.94,620.89,2371.99,70.19,38.19,2.5,Subtropical,2992.8799999999997,0.2616488059368139,26.805560999999997,0.012760284408329102,42.9
City 1367,33.06,-43.55,4.59,6.09,801.34,4394.3,76.1,72.33,3.05,Subtropical,5195.64,0.18231747548517735,55.04312999999999,0.013921287849042658,33.06
City 1368,58.17,149.42,2.18,6.1,373.7,4457.53,79.21,72.78,2.73,Temperate,4831.23,0.08381686340565164,57.649038,0.01506448668351538,58.17
City 1369,-36.64,-89.58,5.12,4.85,892.86,2100.76,71.06,42.22,2.72,Subtropical,2993.6200000000003,0.4248153928136419,30.001532,0.014103326407493268,36.64
City 1370,-29.12,123.92,4.81,7.88,831.07,9692.03,72.11,149.63,3.6,Tropical,10523.1,0.08573892786878819,107.89819299999999,0.014219193963755927,29.12
City 1371,66.28,-5.75,2.12,7.69,379.65,8490.08,73.7,130.34,3.15,Polar,8869.73,0.044711626789525005,96.06058000000002,0.014694923069811596,66.28
City 1372,-36.47,5.07,5.24,10.43,937.37,20447.14,78.09,322.3,4.61,Subtropical,21384.51,0.04584133324595782,251.68407000000002,0.015071657007806119,36.47
City 1373,51.07,-68.95,2.8,8.93,479.03,14015.65,72.69,203.9,3.66,Temperate,14494.68,0.034175783799980736,148.21491,0.014067230183763975,51.07
City 1374,4.0,26.3,6.16,4.61,1078.58,1952.61,78.82,45.99,2.89,Equatorial,3031.1899999999996,0.5520958635551619,36.249317999999995,0.015172259079767355,4.0
City 1375,-27.86,-62.92,4.5,6.09,775.42,4361.87,70.55,69.75,2.97,Tropical,5137.29,0.17773163078432316,49.208625000000005,0.013577197316094672,27.86
City 1376,53.2,-165.86,3.24,11.25,564.5,26301.06,79.41,390.29,4.64,Temperate,26865.56,0.02146219725755321,309.929289,0.014527521481033711,53.2
City 1377,-2.11,-82.08,7.07,6.17,1263.55,4343.94,75.61,80.92,3.43,Equatorial,5607.49,0.2908095393722353,61.183612000000004,0.014430698940167528,2.11
City 1378,6.93,-177.7,6.88,5.53,1206.77,3202.29,76.59,63.39,3.22,Equatorial,4409.0599999999995,0.376728301215313,48.550401,0.014377214190779896,6.93
City 1379,-13.3,172.21,7.36,6.74,1274.94,6066.31,73.68,102.15,3.62,Equatorial,7341.25,0.21013266175619838,75.26412,0.01391452409330836,13.3
City 1380,17.08,167.67,4.68,5.18,805.23,2540.7,77.82,49.6,2.81,Tropical,3345.93,0.316807648424283,38.59872,0.014823980178903923,17.08
City 1381,-38.74,-37.74,4.59,9.23,817.47,15451.4,71.67,212.86,3.99,Subtropical,16268.869999999999,0.05290246175351402,152.55676200000002,0.013083883514958324,38.74
City 1382,-9.16,82.21,6.08,4.07,1071.62,1253.97,70.49,30.69,2.64,Equatorial,2325.59,0.8539008900611169,21.633381,0.013196651172390663,9.16
City 1383,66.02,-55.51,2.09,10.61,364.23,23416.9,73.96,318.8,4.15,Polar,23781.13,0.015553486862613642,235.78448,0.013405586698361264,66.02
City 1384,-26.44,61.59,4.84,5.96,833.18,4195.46,78.54,78.83,3.08,Tropical,5028.64,0.19854353431225366,61.913082,0.015676206688090617,26.44
City 1385,25.38,109.95,4.77,5.39,826.72,2959.97,77.55,53.55,2.88,Tropical,3786.6899999999996,0.2792058008017643,41.528025,0.014141638211736371,25.38
City 1386,-17.73,160.83,6.6,4.05,1185.62,1244.01,75.17,33.82,2.76,Tropical,2429.63,0.9522975719070529,25.422494,0.01391981495124772,17.73
City 1387,40.55,-35.92,4.58,9.22,802.87,15387.41,75.72,242.52,4.07,Subtropical,16190.28,0.05217368136149219,183.63614400000003,0.014979357985161467,40.55
City 1388,-42.99,101.99,4.0,11.58,696.47,29558.34,71.3,409.11,4.77,Subtropical,30254.81,0.02356175746819787,291.69543,0.013522147387473265,42.99
City 1389,66.08,-84.27,3.05,13.54,534.43,48030.92,78.41,695.74,5.62,Polar,48565.35,0.011126559171484295,545.529734,0.01432585166173002,66.08
City 1390,-1.01,176.52,6.17,1.0,1097.54,19.25,77.87,16.32,1.93,Equatorial,1116.79,54.199506172839506,12.708384,0.014613311365610367,1.01
City 1391,-29.31,-170.72,4.28,10.15,742.63,19166.59,76.56,277.91,4.32,Tropical,19909.22,0.03874404659114682,212.76789600000004,0.013958859262191085,29.31
City 1392,-50.45,37.27,2.38,8.25,408.83,11052.57,74.66,157.46,3.38,Temperate,11461.4,0.03698624064442529,117.55963600000001,0.013738286771249587,50.45
City 1393,-37.93,57.42,4.0,9.29,702.53,14769.43,79.64,223.09,4.02,Subtropical,15471.960000000001,0.04756327337795853,177.668876,0.014418987639575076,37.93
City 1394,7.57,67.7,6.55,2.49,1157.23,307.24,78.79,21.78,2.38,Equatorial,1464.47,3.7543148196210745,17.160462000000003,0.014872274611292823,7.57
City 1395,-16.19,-136.66,5.92,5.97,1048.27,3944.34,76.44,74.86,3.21,Tropical,4992.610000000001,0.2656982668160412,57.222984,0.014994161370505606,16.19
City 1396,47.75,157.87,3.73,9.56,667.33,17008.32,73.72,249.81,4.02,Temperate,17675.65,0.0392331968591337,184.159932,0.01413300218096647,47.75
City 1397,-3.98,-114.77,6.02,1.0,1044.97,18.57,76.18,15.57,1.89,Equatorial,1063.54,53.39652529381707,11.861226000000002,0.014639787878218027,3.98
City 1398,-27.67,44.19,5.46,8.29,933.15,10607.06,75.75,160.87,3.84,Tropical,11540.21,0.08796613141328387,121.859025,0.013939954298925238,27.67
City 1399,20.23,-99.84,5.7,9.39,1024.31,15404.96,73.94,227.02,4.23,Tropical,16429.27,0.06648790468104551,167.85858800000003,0.013818021129362413,20.23
City 1400,31.88,-69.4,5.13,6.75,895.26,5999.82,73.07,99.2,3.3,Subtropical,6895.08,0.14918961075319706,72.48544,0.014387070200780847,31.88
City 1401,-38.28,16.73,3.37,11.23,594.56,27061.51,74.07,372.33,4.57,Subtropical,27656.07,0.021969876408359755,275.784831,0.013462867283746389,38.28
City 1402,-38.21,-29.81,4.48,7.35,791.64,7837.84,75.74,128.86,3.42,Subtropical,8629.48,0.10098943210985298,97.59856400000001,0.014932533594144724,38.21
City 1403,-55.23,-122.32,2.54,11.65,445.65,29412.05,74.28,420.67,4.63,Temperate,29857.7,0.015151437882164548,312.473676,0.014089162929495575,55.23
City 1404,35.73,-118.46,4.3,2.03,739.84,161.39,72.64,12.88,1.87,Subtropical,901.23,4.555945563150441,9.356032,0.014291579286086794,35.73
City 1405,26.29,-29.47,5.43,12.68,963.49,39733.25,77.61,588.61,5.58,Tropical,40696.74,0.024248349975147385,456.820221,0.014463320649270679,26.29
City 1406,1.7,92.62,6.93,7.91,1233.16,9054.43,75.31,144.72,3.93,Equatorial,10287.59,0.13617906604103835,108.988632,0.014067434646987292,1.7
City 1407,49.74,143.27,3.09,8.26,542.79,10605.8,70.68,153.67,3.44,Temperate,11148.59,0.051173775313949545,108.613956,0.013783805844505895,49.74
City 1408,44.74,-149.71,3.87,3.54,677.08,843.84,73.68,21.93,2.21,Subtropical,1520.92,0.8014298565408835,16.158024,0.014418904347368698,44.74
City 1409,16.1,-38.48,5.11,6.33,874.1,4745.16,78.85,81.79,3.22,Tropical,5619.26,0.18416993948792287,64.491415,0.014555297316728538,16.1
City 1410,52.88,-143.91,3.87,5.68,661.81,3412.44,77.55,63.02,2.84,Temperate,4074.25,0.19388358957532575,48.87201,0.015467877523470577,52.88
City 1411,-33.24,-174.03,4.57,8.44,792.51,11631.44,73.23,165.31,3.74,Subtropical,12423.95,0.0681293004735034,121.05651300000001,0.01330575219636267,33.24
City 1412,-45.45,58.22,4.38,9.57,757.82,16174.87,79.38,243.79,4.17,Temperate,16932.690000000002,0.04684879391340311,193.52050199999996,0.014397594239308696,45.45
City 1413,-24.93,36.88,4.99,4.14,896.15,1377.66,70.77,30.88,2.5,Tropical,2273.81,0.6500152321819738,21.853775999999996,0.013580730140161227,24.93
City 1414,-52.58,-121.31,3.06,12.06,543.77,34855.63,79.61,548.02,5.05,Temperate,35399.399999999994,0.015600188543757674,436.27872199999996,0.015481053351186744,52.58
City 1415,9.05,-95.83,5.98,6.92,1056.82,6336.95,72.46,106.73,3.46,Equatorial,7393.7699999999995,0.1667447676299119,77.336558,0.014435125788332611,9.05
City 1416,61.76,-171.47,3.11,12.62,545.67,38594.43,70.09,516.02,5.05,Polar,39140.1,0.014138202372664327,361.678418,0.013183921349204524,61.76
City 1417,-54.89,120.58,2.8,9.51,481.25,15603.45,74.34,215.83,3.84,Temperate,16084.7,0.03084056150649334,160.448022,0.013418341653869827,54.89
City 1418,-44.13,170.89,4.23,4.87,761.12,2284.0,73.59,43.04,2.62,Subtropical,3045.12,0.3330940919037199,31.673136,0.014134089953762086,44.13
